Channel_Metadata_Filename,channel_metadata_url,entityId,File_Size,md5
CODEX_level_2_ped_glioma/MarkerNames.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-chop/CODEX_level_2_ped_glioma/MarkerNames.csv,syn54240599,1144,b84f181630fa7b39fb6dd06514d7c361
codex_level_2/channelNames/channelNames_A001-C-002.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A001-C-002.csv,syn58909823,2444,ce9fc849c9031fcddc4b45b3fe47a055
codex_level_2/channelNames/channelNames_A001-C-007.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A001-C-007.csv,syn58909825,2577,5a1e9b3ee978e707501575c204e35d36
codex_level_2/channelNames/channelNames_A001-C-023.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A001-C-023.csv,syn58909829,2449,69d2141cd036f0581391eaefe08fa4a6
codex_level_2/channelNames/channelNames_A001-C-119.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A001-C-119.csv,syn58909832,2444,ce9fc849c9031fcddc4b45b3fe47a055
codex_level_2/channelNames/channelNames_A001-C-124.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A001-C-124.csv,syn58909834,2444,ce9fc849c9031fcddc4b45b3fe47a055
codex_level_2/channelNames/channelNames_A002-C-024.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A002-C-024.csv,syn58909838,2444,ce9fc849c9031fcddc4b45b3fe47a055
codex_level_2/channelNames/channelNames_A002-C-203.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A002-C-203.csv,syn58909843,2449,69d2141cd036f0581391eaefe08fa4a6
codex_level_2/channelNames/channelNames_A014-C-002.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A014-C-002.csv,syn58909853,2444,ce9fc849c9031fcddc4b45b3fe47a055
codex_level_2/channelNames/channelNames_A015-C-005.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A015-C-005.csv,syn58909854,2602,f248749e3c412892ccd13e155c34e4c7
codex_level_2/channelNames/channelNames_A015-C-202.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A015-C-202.csv,syn58909855,2602,f248749e3c412892ccd13e155c34e4c7
codex_level_2/channelNames/channelNames_B001-A-101.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_B001-A-101.csv,syn58909861,2616,66a4142c822cf9f0ca02a20c05f9038f
codex_level_2/channelNames/channelNames_B001-A-301.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_B001-A-301.csv,syn58909862,2616,66a4142c822cf9f0ca02a20c05f9038f
codex_level_2/channelNames/channelNames_B001-A-401.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_B001-A-401.csv,syn58909863,2616,66a4142c822cf9f0ca02a20c05f9038f
codex_level_2/channelNames/channelNames_CRC_TB15564.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_CRC_TB15564.csv,syn58909864,2577,5a1e9b3ee978e707501575c204e35d36
codex_level_2/channelNames/channelNames_F072B.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_F072B.csv,syn58909869,2602,f248749e3c412892ccd13e155c34e4c7
codex_level_2/channelNames/channelNames_A001-C-104.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A001-C-104.csv,syn58909830,2444,ce9fc849c9031fcddc4b45b3fe47a055
codex_level_2/channelNames/channelNames_A001-C-108.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A001-C-108.csv,syn58909831,2444,ce9fc849c9031fcddc4b45b3fe47a055
codex_level_2/channelNames/channelNames_A002-C-016.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A002-C-016.csv,syn58909835,2444,ce9fc849c9031fcddc4b45b3fe47a055
codex_level_2/channelNames/channelNames_A002-C-021.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A002-C-021.csv,syn58909836,2444,ce9fc849c9031fcddc4b45b3fe47a055
codex_level_2/channelNames/channelNames_A002-C-025.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A002-C-025.csv,syn58909839,2444,ce9fc849c9031fcddc4b45b3fe47a055
codex_level_2/channelNames/channelNames_A002-C-106.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A002-C-106.csv,syn58909842,2444,ce9fc849c9031fcddc4b45b3fe47a055
codex_level_2/channelNames/channelNames_A002-C-204.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A002-C-204.csv,syn58909847,2444,ce9fc849c9031fcddc4b45b3fe47a055
codex_level_2/channelNames/channelNames_A002-C-205.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A002-C-205.csv,syn58909849,2444,ce9fc849c9031fcddc4b45b3fe47a055
codex_level_2/channelNames/channelNames_A002-C-211.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A002-C-211.csv,syn58909850,2444,ce9fc849c9031fcddc4b45b3fe47a055
codex_level_2/channelNames/channelNames_A002-C-212.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A002-C-212.csv,syn58909852,2444,ce9fc849c9031fcddc4b45b3fe47a055
codex_level_2/channelNames/channelNames_A015-C-204.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A015-C-204.csv,syn58909856,2602,f248749e3c412892ccd13e155c34e4c7
codex_level_2/channelNames/channelNames_A015-C-206.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A015-C-206.csv,syn58909858,2602,f248749e3c412892ccd13e155c34e4c7
codex_level_2/channelNames/channelNames_A015-C-208.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_A015-C-208.csv,syn58909859,2602,f248749e3c412892ccd13e155c34e4c7
codex_level_2/channelNames/channelNames_G024.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_G024.csv,syn58909871,1398,b3f7158504cd623d5f93951ebec2b040
codex_level_2/channelNames/channelNames-G025.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames-G025.csv,syn58909816,1398,b3f7158504cd623d5f93951ebec2b040
codex_level_2/channelNames/channelNames-G043.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames-G043.csv,syn58909819,1398,b3f7158504cd623d5f93951ebec2b040
codex_level_2/channelNames/channelNames-G044.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames-G044.csv,syn58909820,1398,b3f7158504cd623d5f93951ebec2b040
codex_level_2/channelNames/channelNames-G051.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames-G051.csv,syn58909822,1398,b3f7158504cd623d5f93951ebec2b040
codex_level_2/channelNames/channelNames_G055.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_G055.csv,syn58909873,2602,f248749e3c412892ccd13e155c34e4c7
codex_level_2/channelNames/channelNames_G061.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_G061.csv,syn58909877,2602,f248749e3c412892ccd13e155c34e4c7
codex_level_2/channelNames/channelNames_G062.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_G062.csv,syn58909878,2602,f248749e3c412892ccd13e155c34e4c7
codex_level_2/channelNames/channelNames_G_Desc3.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelNames_G_Desc3.csv,syn58909879,1398,b3f7158504cd623d5f93951ebec2b040
codex_level_2/channelNames/channelnames_A001-C-043.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelnames_A001-C-043.csv,syn61375757,1670,a0a7a118da7890554325a79ec9b491db
codex_level_2/channelNames/channelnames_A001-C-207.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelnames_A001-C-207.csv,syn61375758,2577,1e7cbbeac368056a8ff82bd57d03d9f6
codex_level_2/channelNames/channelnames_A014-C-114.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelnames_A014-C-114.csv,syn61375788,1670,a0a7a118da7890554325a79ec9b491db
codex_level_2/channelNames/MarkerList_A015-C-010.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A015-C-010.csv,syn61375754,1369,55ec409683dbc1a4b0c8d384cee09de3
codex_level_2/channelNames/MarkerList_A015-C-207.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A015-C-207.csv,syn61375756,1369,55ec409683dbc1a4b0c8d384cee09de3
codex_level_2/channelNames/MarkerList_A018-E-014.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A018-E-014.csv,syn61375807,1369,55ec409683dbc1a4b0c8d384cee09de3
codex_level_2/channelNames/MarkerList_A018-E-021.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A018-E-021.csv,syn61375759,1369,55ec409683dbc1a4b0c8d384cee09de3
codex_level_2/channelNames/MarkerList_A020-E-008.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A020-E-008.csv,syn61786218,1369,55ec409683dbc1a4b0c8d384cee09de3
codex_level_2/channelNames/MarkerList_A027-E-002.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A027-E-002.csv,syn61375776,1369,55ec409683dbc1a4b0c8d384cee09de3
codex_level_2/channelNames/MarkerList_A035-E-045.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A035-E-045.csv,syn61375761,1369,55ec409683dbc1a4b0c8d384cee09de3
codex_level_2/channelNames/MarkerList_A040-C-005.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A040-C-005.csv,syn61375766,1443,55baf60d6ba4765f4585f64c69df5620
codex_level_2/channelNames/MarkerList_A040-C-006.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A040-C-006.csv,syn61375768,1443,55baf60d6ba4765f4585f64c69df5620
codex_level_2/channelNames/MarkerList_A051-C-058.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A051-C-058.csv,syn61786219,1443,55baf60d6ba4765f4585f64c69df5620
codex_level_2/channelNames/MarkerList_A051-C-059.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A051-C-059.csv,syn61786220,1443,55baf60d6ba4765f4585f64c69df5620
codex_level_2/channelNames/MarkerList_A055-C-212.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A055-C-212.csv,syn61375775,1443,55baf60d6ba4765f4585f64c69df5620
codex_level_2/channelNames/MarkerList_A055-C-213.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A055-C-213.csv,syn61375797,1443,55baf60d6ba4765f4585f64c69df5620
codex_level_2/channelNames/MarkerList_A057-C-112.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A057-C-112.csv,syn61375799,1443,55baf60d6ba4765f4585f64c69df5620
codex_level_2/channelNames/MarkerList_A057-C-113.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A057-C-113.csv,syn61375808,1443,55baf60d6ba4765f4585f64c69df5620
codex_level_2/channelNames/MarkerList_A057-C-115.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A057-C-115.csv,syn61375812,1443,55baf60d6ba4765f4585f64c69df5620
codex_level_2/channelNames/MarkerList_A057-C-116.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A057-C-116.csv,syn61375778,1443,55baf60d6ba4765f4585f64c69df5620
codex_level_2/channelNames/MarkerList_A069-C-052.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_A069-C-052.csv,syn61375781,1447,65f1016adc0731cdcd7e7790612f83c4
codex_level_2/channelNames/MarkerList_B001-A-201.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_B001-A-201.csv,syn61375787,1369,7b1dc9914392cbeff5c61a717eed2f92
codex_level_2/channelNames/channelnames_B004-A-004.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelnames_B004-A-004.csv,syn61786217,2616,37ba079e5f23cdb5b55f0141bee47e40
codex_level_2/channelNames/MarkerList_B004-A-008.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_B004-A-008.csv,syn61375815,1369,7b1dc9914392cbeff5c61a717eed2f92
codex_level_2/channelNames/channelnames_B004-A-404.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelnames_B004-A-404.csv,syn61375794,2616,37ba079e5f23cdb5b55f0141bee47e40
codex_level_2/channelNames/channelnames_B004-A-408.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelnames_B004-A-408.csv,syn61375751,2616,37ba079e5f23cdb5b55f0141bee47e40
codex_level_2/channelNames/channelnames_B004-A-504.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/channelnames_B004-A-504.csv,syn61375752,2616,37ba079e5f23cdb5b55f0141bee47e40
codex_level_2/channelNames/MarkerList_B005-A-002.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_B005-A-002.csv,syn61375795,1369,7b1dc9914392cbeff5c61a717eed2f92
codex_level_2/channelNames/MarkerList_B006-A-101.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_B006-A-101.csv,syn61375798,1369,55ec409683dbc1a4b0c8d384cee09de3
codex_level_2/channelNames/MarkerList_CRC_19779.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_CRC_19779.csv,syn61375800,1443,55baf60d6ba4765f4585f64c69df5620
codex_level_2/channelNames/MarkerList_CRC_23135.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_CRC_23135.csv,syn61375809,1443,55baf60d6ba4765f4585f64c69df5620
codex_level_2/channelNames/MarkerList_CRC_8396.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-stanford/codex_level_2/channelNames/MarkerList_CRC_8396.csv,syn61375813,1443,55baf60d6ba4765f4585f64c69df5620
imaging_channel_data/TNP-TMA-1B_Channel-HTA14.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/TNP-TMA-1B_Channel-HTA14.csv,syn52287355,603,82919fd30cf72b68b5014efeb443abea
imaging_channel_data/TNP-TMA-2A_Channel-HTA14.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/TNP-TMA-2A_Channel-HTA14.csv,syn52287353,1083,1da637b27d73c7b493450d8f7fb81f0f
imaging_channel_data/TNP-TMA-7A_Channel-HTA14.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/TNP-TMA-7A_Channel-HTA14.csv,syn52287351,1083,70feb4e611abde197f237550eae68360
imaging_channel_data/TNP-TMA-8B_Channel-HTA14.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/TNP-TMA-8B_Channel-HTA14.csv,syn52287352,603,82919fd30cf72b68b5014efeb443abea
imaging_channel_data/TNP-TMA-28.txt,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/TNP-TMA-28.txt,syn51526286,1014,8ef12aebc6135140aaa94b9e7c0378a6
imaging_channel_data/Channel_cmIF_2021-11-21_HTAN-B.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-ohsu/imaging_channel_data/Channel_cmIF_2021-11-21_HTAN-B.csv,syn52287382,641,8b2faba92b2d9e0981019811522666fd
imaging_channel_data/Channel_cmIF_2021-11-21_HTAN-A.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-ohsu/imaging_channel_data/Channel_cmIF_2021-11-21_HTAN-A.csv,syn52287380,999,78ddaddf1d37100b5e321e626ed07996
imaging_level_2/SDA_MarkerTable.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tnp-sardana/imaging_level_2/SDA_MarkerTable.csv,syn52288400,512,cfa488d7ca5e0c702491622cc7785ddc
merfish_auxiliary_files/dataorganization_raw.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-htapp/merfish_auxiliary_files/dataorganization_raw.csv,syn25705616,2041,52e5afff2ff8a93ad3625a50f8818da0
merfish_auxiliary_files_melanoma/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_melanoma/dataorganization_processed.csv,syn61377415,1402,0561316a3b163872eccc483a457f7100
merfish_auxiliary_files_breast/dataorganization_processed.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_auxiliary_files_breast/dataorganization_processed.csv,syn60219671,1402,0561316a3b163872eccc483a457f7100
imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-tumor_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-tumor_panel.csv,syn52287357,6033,eedc1cd6a9ba93e405ccb4f21856ffb0
imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/HMS-tCyCIF-OHSU-TMATNP-channel-metadata-v1-immune_panel.csv,syn52287350,5946,eef83dbd720993cfede3e92cd0e5343e
imaging_channel_data/OHSU_TMA1_026.txt,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/OHSU_TMA1_026.txt,syn51526283,875,c25324d69d734896017a245e619805db
imaging_channel_data/OHSU_TMA1_025.txt,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-tma-tnp/imaging_channel_data/OHSU_TMA1_025.txt,syn51526285,1129,8c5c1cb5e21eb28cc32cf025b6b9b4f1
imaging_channel_data/45-10-immune.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-ohsu/imaging_channel_data/45-10-immune.csv,syn52287381,6357,59da001c654d63d24d8b1ff4440472d1
imaging_channel_data/45-9-tumor.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-ohsu/imaging_channel_data/45-9-tumor.csv,syn52287383,6856,e13914cf25df7aa8aa8ef21b75ed6850
imaging_channel_data/p45-e8-htan_channel_antibody_report-tumor_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-ohsu/imaging_channel_data/p45-e8-htan_channel_antibody_report-tumor_panel.csv,syn53293986,4900,a047afe5e65b87c233502644194c5e43
imaging_channel_data/p45-e18-htan_channel_antibody_report-immune_panel.csv,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-ohsu/imaging_channel_data/p45-e18-htan_channel_antibody_report-immune_panel.csv,syn53293994,4558,e202fc7022142567de58625ef5773f1a
