participant_id,file_name,file_format,file_description,file_mapping_level,file_size,md5sum,file_url_in_cds,imaging_modality,imaging_equipment_manufacturer,imaging_equipment_model,imaging_software,imaging_protocol,organ_or_tissue,longitudinal_temporal_event_type,longitudinal_temporal_event_offset,HTAN_Data_File_ID
HTA7_972,P37_S45_Full_A24_C59mX_E15_20220128_171409_633341-zlib.ome.tiff,OME-TIFF,,,103088654639,8dabcf3fed9481c2d65c855e5fdbb6bf,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S45_Full_A24_C59mX_E15_20220128_171409_633341-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Sigmoid Colon,,,HTA7_972_1013
HTA7_925,P37_S46_Full_A24_C59mX_E15_20220128_013821_398547-zlib.ome.tiff,OME-TIFF,,,126159393362,bc2474531dc92e232907b4c0945ae646,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S46_Full_A24_C59mX_E15_20220128_013821_398547-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Sigmoid Colon,,,HTA7_925_1013
HTA7_982,P37_S47_Full_A24_C59mX_E15_20220128_020654_901143-zlib.ome.tiff,OME-TIFF,,,112226734925,0100e94f8276bdf41cd31eda1a900fee,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S47_Full_A24_C59mX_E15_20220128_020654_901143-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Cecum,,,HTA7_982_1013
HTA7_965,P37_S48_Full_A24_C59mX_E15_20220129_015105_865195-zlib.ome.tiff,OME-TIFF,,,151178416130,77b839d1c3c567b39dda39ba896b4506,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S48_Full_A24_C59mX_E15_20220129_015105_865195-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Cecum,,,HTA7_965_1011
HTA7_904,P37_S49_Full_A24_C59mX_E15_20220129_015121_911264-zlib.ome.tiff,OME-TIFF,,,157627328483,e1c590687bb83ec5c52c9616d3cdcca5,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S49_Full_A24_C59mX_E15_20220129_015121_911264-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Sigmoid Colon,,,HTA7_904_1004
HTA7_906,P37_S50_Full_A24_C59mX_E15_20220129_015242_755602-zlib.ome.tiff,OME-TIFF,,,125903670763,b0972275f2e84af9057289bcec34dda6,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S50_Full_A24_C59mX_E15_20220129_015242_755602-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Ascending Colon,,,HTA7_906_1004
HTA7_909,P37_S51_Full_A24_C59mX_E15_20220129_015300_669681-zlib.ome.tiff,OME-TIFF,,,124654131403,b99359c1ad5d959bba11fb8f76b11418,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S51_Full_A24_C59mX_E15_20220129_015300_669681-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Sigmoid Colon,,,HTA7_909_1003
HTA7_911,P37_S52_Full_A24_C59mX_E15_20220129_015324_574779-zlib.ome.tiff,OME-TIFF,,,136053739595,22333f176f52367c62c2774181e9b95d,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S52_Full_A24_C59mX_E15_20220129_015324_574779-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Sigmoid Colon,,,HTA7_911_1004
HTA7_920,P37_S57_Full_A24_C59nX_E15_20220224_011032_774034-zlib.ome.tiff,OME-TIFF,,,76226847546,55346ee68da0c481dd28fbcadcd5fe79,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S57_Full_A24_C59nX_E15_20220224_011032_774034-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Rectum,,,HTA7_920_1013
HTA7_914,P37_S58_Full_A24_C59nX_E15_20220224_011058_014787-zlib.ome.tiff,OME-TIFF,,,114363424808,04e021f89e27d1decd7691951beb1f7d,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S58_Full_A24_C59nX_E15_20220224_011058_014787-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Rectum,,,HTA7_914_1002
HTA7_923,P37_S59_Full_A24_C59nX_E15_20220224_011113_455637-zlib.ome.tiff,OME-TIFF,,,123395209809,eeee465a2aa7a37f7b0adf7d17be9306,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S59_Full_A24_C59nX_E15_20220224_011113_455637-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Cecum,,,HTA7_923_1002
HTA7_924,P37_S60_Full_A24_C59nX_E15_20220224_011127_971497-zlib.ome.tiff,OME-TIFF,,,147285642121,d3d2cdaf9ab3b5031098e4f7b2932ce9,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S60_Full_A24_C59nX_E15_20220224_011127_971497-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Cecum,,,HTA7_924_1003
HTA7_933,P37_S61_Full_A24_C59nX_E15_20220224_011149_079291-zlib.ome.tiff,OME-TIFF,,,133929823325,50f0e4fab31689f10514bce694022d6f,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S61_Full_A24_C59nX_E15_20220224_011149_079291-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Sigmoid Colon,,,HTA7_933_1004
HTA7_938,P37_S62_Full_A24_C59nX_E15_20220224_011204_784145-zlib.ome.tiff,OME-TIFF,,,119795198249,423664e7044a3a7ce4c30fdd4d2fd059,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S62_Full_A24_C59nX_E15_20220224_011204_784145-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Rectum,,,HTA7_938_1003
HTA7_943,P37_S63_Full_A24_C59nX_E15_20220224_011246_458738-zlib.ome.tiff,OME-TIFF,,,106438992716,69b074e6d8b7be15a33a13c86bf81ad4,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S63_Full_A24_C59nX_E15_20220224_011246_458738-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Ascending Colon,,,HTA7_943_1004
HTA7_954,P37_S64_Full_A24_C59nX_E15_20220224_011259_841605-zlib.ome.tiff,OME-TIFF,,,111552453095,cc638e834b14d68b5f02e8df50a0ca43,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S64_Full_A24_C59nX_E15_20220224_011259_841605-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Rectum,,,HTA7_954_1004
HTA7_957,P37_S65_Full_A24_C59nX_E15_20220224_011333_386280-zlib.ome.tiff,OME-TIFF,,,103084916734,62eebeacb08b7d9215143b018f28f546,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S65_Full_A24_C59nX_E15_20220224_011333_386280-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Rectosigmoid Region,,,HTA7_957_1004
HTA7_968,P37_S66_Full_A24_C59nX_E15_20220224_011348_519133-zlib.ome.tiff,OME-TIFF,,,81733431938,64ef74b566848cf9496913d341cf96ed,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S66_Full_A24_C59nX_E15_20220224_011348_519133-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Cecum,,,HTA7_968_1004
HTA7_983,P37_S67_Full_A24_C59nX_E15_20220224_011408_506939-zlib.ome.tiff,OME-TIFF,,,114304113301,2d482c1782258a998a0b11dd110e35c6,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S67_Full_A24_C59nX_E15_20220224_011408_506939-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Sigmoid Colon,,,HTA7_983_1003
HTA7_985,P37_S74_Full_A24_C59qX_E15_20220302_234837_137590-zlib.ome.tiff,OME-TIFF,,,124664602085,4a27806ea6eba09aa0c730ded991776a,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S74_Full_A24_C59qX_E15_20220302_234837_137590-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Sigmoid Colon,,,HTA7_985_1002
HTA7_994,P37_S75_Full_A24_C59qX_E15_20220302_235001_586560-zlib.ome.tiff,OME-TIFF,,,119807853367,d14817a6bcd7ac914df464228f7c6e63,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S75_Full_A24_C59qX_E15_20220302_235001_586560-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Rectum,,,HTA7_994_1004
HTA7_919,P37_S76_01_A24_C59qX_E15_20220302_235136_561323-zlib.ome.tiff,OME-TIFF,,,47088812824,71bccf386e2ab643de3dad4d2be6cd0c,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S76_01_A24_C59qX_E15_20220302_235136_561323-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Descending Colon,,,HTA7_919_1004
HTA7_919,P37_S76_02_A24_C59qX_E15_20220302_235158_533766-zlib.ome.tiff,OME-TIFF,,,53609955358,98a9a2e45cf1f36f230963c570a7ad73,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S76_02_A24_C59qX_E15_20220302_235158_533766-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Descending Colon,,,HTA7_919_1006
HTA7_928,P37_S77_Full_A24_C59qX_E15_20220302_235222_359806-zlib.ome.tiff,OME-TIFF,,,137941102041,883f69e8bfd1439e751794332d2b46cf,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S77_Full_A24_C59qX_E15_20220302_235222_359806-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Cecum,,,HTA7_928_1004
HTA7_941,P37_S78_Full_A24_C59qX_E15_20220302_235239_498836-zlib.ome.tiff,OME-TIFF,,,115924955639,c57b24acc96af348b82a90d3f47e1f1a,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S78_Full_A24_C59qX_E15_20220302_235239_498836-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Cecum,,,HTA7_941_1004
HTA7_945,P37_S79_Full_A24_C59qX_E15_20220302_235254_496641-zlib.ome.tiff,OME-TIFF,,,105398296221,26b4dfa515fedda71b82058e98a85cbb,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S79_Full_A24_C59qX_E15_20220302_235254_496641-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Cecum,,,HTA7_945_1004
HTA7_936,P37_S80_Full_A24_C59qX_E15_20220307_235159_333000-zlib.ome.tiff,OME-TIFF,,,143500306228,3f16366925af1d53bba3e4e89c55ef48,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S80_Full_A24_C59qX_E15_20220307_235159_333000-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Sigmoid Colon,,,HTA7_936_1003
HTA7_908,P37_S81_Full_A24_C59qX_E15_20220302_235331_704703-zlib.ome.tiff,OME-TIFF,,,125644198436,efac13bd32fbbfd0f97ae0bfb4d5f756,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S81_Full_A24_C59qX_E15_20220302_235331_704703-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Ascending Colon,,,HTA7_908_1004
HTA7_917,P37_S82_Full_A24_C59qX_E15_20220304_200614_832683-zlib.ome.tiff,OME-TIFF,,,105329786062,671f8a7cf367445290aa7e6c425d99a0,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S82_Full_A24_C59qX_E15_20220304_200614_832683-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Ascending Colon,,,HTA7_917_1003
HTA7_960,P37_S83_Full_A24_C59qX_E15_20220304_200429_490805-zlib.ome.tiff,OME-TIFF,,,94201614819,b9f9f9f7656a21ffbc66878af110bd5b,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-hms/ORION202305_imaging_level_2/P37_S83_Full_A24_C59qX_E15_20220304_200429_490805-zlib.ome.tiff,SM,Orion4,Orion4,OME Bio-Formats 6.3.1,http://dx.doi.org/10.17504/protocols.io.j8nlko4xxv5r/v1,Sigmoid Colon,,,HTA7_960_1004
HTA3_0042,42-906_ROI1.tiff,TIFF,,,81257103,7b1924a7306ba8f6045074501456f666,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-bu/PCGA_01/Notch/IMC/42-906_ROI1.tiff,SM,Fluidigm Hyperion,Fluidigm Hyperion,Fluidigm MCD Viewer,Not Avaliable,Lung,,,HTA3_0042_11009061
HTA11_1391,HTA11_1391_20000010116110030010000009999.tif,TIFF,,,1242485414,bd0c81f20f97573edd46fe0dc2ae8282,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_1391_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_1391_20000010116110030010000009999
HTA11_1938,HTA11_1938_20000010116110030010000009999.tif,TIFF,,,8467685888,ae39f38b5a6c4f7b6d670f8316015b24,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_1938_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_1938_20000010116110030010000009999
HTA11_2112,HTA11_2112_20000010116110030010000009999.tif,TIFF,,,1462652808,c29da7d1f82974d6edf8a9b68bae435c,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_2112_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_2112_20000010116110030010000009999
HTA11_2235,HTA11_2235_20000010116110030010000009999.tif,TIFF,,,1332623922,55c455adb8b55bcdd1b82c23965a49d3,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_2235_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_2235_20000010116110030010000009999
HTA11_2487,HTA11_2487_20000010116110030010000009999.tif,TIFF,,,5096183312,8a33f8647865ec451dc8276ded51c0b9,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_2487_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_2487_20000010116110030010000009999
HTA11_2951,HTA11_2951_20000010116110030010000009999.tif,TIFF,,,9720497552,80c6edb2d762078f84e3e70bc57a5d2c,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_2951_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_2951_20000010116110030010000009999
HTA11_3077,HTA11_3077_20000010116110030010000009999.tif,TIFF,,,9166051712,ff8ff0a302584ba3b41376b22dc6b8f8,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_3077_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_3077_20000010116110030010000009999
HTA11_3252,HTA11_3252_20000010116110030010000009999.tif,TIFF,,,5284930832,2e440fb043dd2d4cbf26f23b98358546,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_3252_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_3252_20000010116110030010000009999
HTA11_3331,HTA11_3331_20000010116110030010000009999.tif,TIFF,,,32804319248,d603bbe8acf08535690eb2f8dec4d46a,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_3331_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_3331_20000010116110030010000009999
HTA11_3361,HTA11_3361_20000010116110030010000009999.tif,TIFF,,,20170818576,eb73537411673222a5c1ef104919c29e,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_3361_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_3361_20000010116110030010000009999
HTA11_3410,HTA11_3410_20000010116110030010000009999.tif,TIFF,,,14141908208,4642d0a860b0c4f28155fab612675dca,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_3410_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_3410_20000010116110030010000009999
HTA11_347,HTA11_347_20000010116110030010000009999.tif,TIFF,,,1799213674,13805ea19afe3e30229fb0ada5a66dfb,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_347_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_347_20000010116110030010000009999
HTA11_377,HTA11_377_20000010116110030010000009999.tif,TIFF,,,391473376,a4c06f54651a55b835098f3d1ca628bf,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_377_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_377_20000010116110030010000009999
HTA11_392,HTA11_392_30000110116110030010000009999.tif,TIFF,,,12072763520,0442560ab6ee6c5154ccd2ffef9499e9,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_392_30000110116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_392_30000110116110030010000009999
HTA11_411,HTA11_411_20000010116110030010000009999.tif,TIFF,,,5536594192,931fd26104be67a9d0ece9f13a388ea4,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_411_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_411_20000010116110030010000009999
HTA11_4255,HTA11_4255_20000010116110030010000009999.tif,TIFF,,,186794750,6d089d78ff85eead6f7f3c5863fcd38c,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_4255_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_4255_20000010116110030010000009999
HTA11_4781,HTA11_4781_20000010116110030010000009999.tif,TIFF,,,4586565008,f35f123b20520e752e66c04de5c1e77c,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_4781_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_4781_20000010116110030010000009999
HTA11_4814,HTA11_4814_20000010116110030010000009999.tif,TIFF,,,569305020,670da97d664ef5d2b4c8791059c841d3,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_4814_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_4814_20000010116110030010000009999
HTA11_5212,HTA11_5212_20000010116110030010000009999.tif,TIFF,,,684685368,a3820c46c223e7eee6ccd9e10746104e,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_5212_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_5212_20000010116110030010000009999
HTA11_5216,HTA11_5216_20000010116110030010000009999.tif,TIFF,,,816931040,10bae1c7490044690b3d952cca26e545,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_5216_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_5216_20000010116110030010000009999
HTA11_5363,HTA11_5363_20000010116110030010000009999.tif,TIFF,,,878330922,25130ac434d47d3d4e71edfd1dd1ff21,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_5363_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_5363_20000010116110030010000009999
HTA11_546,HTA11_546_20000010116110030010000009999.tif,TIFF,,,1131075548,7d16bf86f47d47cd5732c37cd6385085,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_546_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_546_20000010116110030010000009999
HTA11_5994,HTA11_5994_20000010116110030010000009999.tif,TIFF,,,28029006992,e0885243ff79acbeccec37642371e4e6,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_5994_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_5994_20000010116110030010000009999
HTA11_6025,HTA11_6025_20000010116110030010000009999.tif,TIFF,,,4592856592,38fb1f3e0e5b16a47c5c699cb67b60d9,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-vanderbilt/h_and_e_level_1/HTA11_6025_20000010116110030010000009999.tif,SM,Leica SCN400;Leica SCN,Leica SCN400;Leica SCN,1.5.1.10804 2012/05/10 13:29:07;1.5.1.10864,NONE,Not Reported,,,HTA11_6025_20000010116110030010000009999
